Model,Layer,Dataset,Index,Label,Pred_M,Pred_SoM,Pred_hG,Correct_M,Correct_SoM,Correct_hG
Llama-3.1-8B,16,hellaswag,192,2,3,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,193,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,194,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,195,1,2,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,196,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,197,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,198,0,1,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,199,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,200,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,201,1,0,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,202,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,203,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,204,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,205,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,206,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,207,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,208,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,209,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,210,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,211,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,212,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,213,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,214,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,215,3,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,216,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,217,2,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,218,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,219,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,220,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,221,3,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,222,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,223,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,224,0,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,225,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,226,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,227,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,228,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,229,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,230,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,231,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,232,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,233,0,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,234,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,235,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,236,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,237,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,238,1,3,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,239,3,0,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,240,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,241,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,242,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,243,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,244,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,245,2,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,246,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,247,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,248,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,249,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,250,2,1,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,251,2,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,252,1,0,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,253,2,3,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,254,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,255,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,256,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,257,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,258,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,259,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,260,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,261,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,262,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,263,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,264,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,265,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,266,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,267,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,268,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,269,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,270,2,3,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,271,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,272,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,273,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,274,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,275,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,276,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,277,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,278,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,279,0,3,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,280,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,281,1,3,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,282,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,283,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,284,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,285,3,0,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,286,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,287,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,288,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,289,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,290,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,291,2,0,2,2,0,1,1
Llama-3.1-8B,16,hellaswag,292,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,293,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,294,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,295,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,296,1,2,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,297,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,298,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,299,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,300,2,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,301,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,302,1,0,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,303,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,304,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,305,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,306,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,307,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,308,0,1,0,0,0,1,1
Llama-3.1-8B,16,hellaswag,309,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,310,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,311,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,312,0,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,313,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,314,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,315,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,316,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,317,1,2,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,318,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,319,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,320,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,321,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,322,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,323,0,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,324,0,3,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,325,1,3,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,326,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,327,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,328,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,329,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,330,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,331,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,332,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,333,3,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,334,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,335,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,336,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,337,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,338,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,339,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,340,2,1,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,341,0,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,342,3,0,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,343,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,344,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,345,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,346,0,1,0,0,0,1,1
Llama-3.1-8B,16,hellaswag,347,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,348,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,349,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,350,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,351,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,352,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,353,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,354,3,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,355,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,356,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,357,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,358,0,3,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,359,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,360,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,361,2,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,362,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,363,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,364,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,365,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,366,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,367,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,368,3,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,369,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,370,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,371,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,372,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,373,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,374,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,375,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,376,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,377,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,378,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,379,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,380,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,381,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,382,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,383,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,384,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,385,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,386,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,387,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,388,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,389,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,390,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,391,3,0,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,392,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,393,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,394,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,395,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,396,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,397,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,398,0,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,399,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,400,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,401,3,1,3,3,0,1,1
Llama-3.1-8B,16,hellaswag,402,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,403,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,404,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,405,2,3,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,406,0,1,0,0,0,1,1
Llama-3.1-8B,16,hellaswag,407,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,408,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,409,0,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,410,0,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,411,2,0,2,2,0,1,1
Llama-3.1-8B,16,hellaswag,412,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,413,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,414,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,415,0,1,0,0,0,1,1
Llama-3.1-8B,16,hellaswag,416,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,417,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,418,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,419,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,420,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,421,1,0,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,422,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,423,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,424,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,425,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,426,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,427,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,428,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,429,3,0,3,3,0,1,1
Llama-3.1-8B,16,hellaswag,430,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,431,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,432,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,433,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,434,2,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,435,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,436,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,437,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,438,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,439,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,440,1,0,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,441,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,442,2,1,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,443,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,444,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,445,1,0,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,446,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,447,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,448,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,449,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,450,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,451,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,452,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,453,1,3,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,454,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,455,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,456,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,457,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,458,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,459,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,460,3,2,3,3,0,1,1
Llama-3.1-8B,16,hellaswag,461,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,462,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,463,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,464,0,3,0,0,0,1,1
Llama-3.1-8B,16,hellaswag,465,3,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,466,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,467,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,468,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,469,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,470,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,471,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,472,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,473,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,474,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,475,2,0,2,2,0,1,1
Llama-3.1-8B,16,hellaswag,476,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,477,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,478,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,479,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,480,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,481,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,482,2,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,483,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,484,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,485,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,486,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,487,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,488,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,489,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,490,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,491,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,492,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,493,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,494,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,495,3,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,496,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,497,1,3,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,498,3,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,499,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,500,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,501,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,502,3,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,503,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,504,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,505,3,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,506,1,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,507,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,508,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,509,0,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,510,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,511,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,512,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,513,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,514,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,515,2,1,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,516,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,517,3,2,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,518,3,2,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,519,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,520,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,521,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,522,3,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,523,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,524,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,525,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,526,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,527,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,528,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,529,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,530,2,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,531,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,532,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,533,2,2,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,534,1,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,535,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,536,0,1,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,537,3,3,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,538,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,539,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,540,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,541,1,1,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,542,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,543,0,2,2,2,0,0,0
Llama-3.1-8B,16,hellaswag,544,3,0,3,3,0,1,1
Llama-3.1-8B,16,hellaswag,545,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,546,2,3,2,2,0,1,1
Llama-3.1-8B,16,hellaswag,547,1,0,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,548,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,549,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,550,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,551,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,552,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,553,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,554,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,555,3,1,0,0,0,0,0
Llama-3.1-8B,16,hellaswag,556,0,0,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,557,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,558,0,2,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,559,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,560,0,0,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,561,3,0,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,562,2,3,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,563,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,564,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,565,1,1,1,1,1,1,1
Llama-3.1-8B,16,hellaswag,566,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,567,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,568,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,569,1,1,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,570,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,571,3,3,3,3,1,1,1
Llama-3.1-8B,16,hellaswag,572,1,1,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,573,2,2,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,574,0,0,3,3,1,0,0
Llama-3.1-8B,16,hellaswag,575,3,0,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,576,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,577,0,0,0,0,1,1,1
Llama-3.1-8B,16,hellaswag,578,3,3,2,2,1,0,0
Llama-3.1-8B,16,hellaswag,579,1,3,1,1,0,1,1
Llama-3.1-8B,16,hellaswag,580,2,0,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,581,3,2,1,1,0,0,0
Llama-3.1-8B,16,hellaswag,582,3,3,1,1,1,0,0
Llama-3.1-8B,16,hellaswag,583,0,1,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,584,0,3,3,3,0,0,0
Llama-3.1-8B,16,hellaswag,585,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,586,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,587,2,2,2,2,1,1,1
Llama-3.1-8B,16,hellaswag,588,2,2,0,0,1,0,0
Llama-3.1-8B,16,hellaswag,589,0,0,0,0,1,1,1
